elapsed_time,servo_val,motor_speed
42.512,570,0
42.544,570,0
42.591,570,0
42.622,570,0
42.654,570,0
42.686,570,0
42.718,570,0
42.75,570,0
42.783,570,0
42.816,570,0
42.847,570,0
42.88,570,0
42.911,570,0
42.942,570,0
42.992,570,0
43.023,570,0
43.055,570,0
43.087,570,0
43.119,570,70
43.151,570,70
43.183,570,70
43.214,570,70
43.247,570,70
43.28,570,70
43.311,570,70
43.345,570,70
43.393,570,70
43.423,570,70
43.455,570,70
43.487,570,70
43.519,480,70
43.551,480,70
43.583,480,70
43.616,480,70
43.647,480,70
43.68,480,70
43.71,480,70
43.744,480,70
43.791,480,70
43.822,480,70
43.854,480,70
43.886,480,70
43.919,480,70
43.952,480,70
43.983,480,70
44.016,480,70
44.047,480,70
44.08,480,70
44.111,480,70
44.144,480,70
44.192,480,70
44.222,480,70
44.255,480,70
44.288,480,70
44.319,480,70
44.353,480,70
44.382,480,70
44.415,480,70
44.447,480,70
44.479,480,70
44.512,480,70
44.545,480,70
44.591,480,70
44.624,480,70
44.655,480,70
44.688,480,70
44.718,480,70
44.752,480,70
44.783,480,70
44.816,480,70
44.847,480,70
44.88,480,70
44.911,480,70
44.943,480,70
44.974,480,70
45.023,480,70
45.056,480,70
45.087,480,70
45.118,480,70
45.15,480,70
45.183,480,70
45.216,480,70
45.247,480,70
45.28,480,70
45.312,480,70
45.344,480,70
45.393,480,70
45.423,480,70
45.455,480,70
45.487,480,70
45.519,480,70
45.551,480,70
45.583,480,70
45.615,480,70
45.647,480,70
45.678,480,70
45.71,480,70
45.742,480,70
45.775,480,70
45.824,480,70
45.855,480,70
45.887,480,70
45.919,480,70
45.952,480,70
45.983,480,70
46.014,480,70
46.047,480,70
46.08,480,70
46.112,480,70
46.144,480,70
46.175,480,70
46.223,480,70
46.255,480,70
46.287,480,70
46.32,480,70
46.353,480,70
46.384,480,70
46.415,480,70
46.447,480,70
46.479,480,70
46.511,480,70
46.543,480,70
46.591,480,70
46.624,480,70
46.655,480,70
46.687,480,70
46.719,480,70
46.751,480,70
46.783,480,70
46.816,480,70
46.847,480,70
46.88,480,70
46.912,480,70
46.944,480,70
46.977,480,70
47.024,480,70
47.055,480,70
47.088,480,70
47.119,480,70
47.152,480,70
47.184,480,70
47.216,480,70
47.247,480,70
47.279,480,70
47.312,480,70
47.343,480,70
47.376,480,70
47.425,480,70
47.455,480,70
47.487,480,70
47.519,480,70
47.552,480,70
47.584,480,70
47.615,480,70
47.647,480,70
47.678,480,70
47.711,480,70
47.744,480,70
47.776,480,70
47.825,480,70
47.856,480,70
47.887,480,70
47.919,480,70
47.952,480,70
47.983,480,70
48.015,480,70
48.047,480,70
48.079,480,70
48.112,480,70
48.144,480,70
48.175,480,70
48.224,480,70
48.255,480,70
48.285,480,70
48.319,480,70
48.352,480,70
48.383,480,70
