elapsed_time,servo_val,motor_speed
31.158,680,200
31.189,570,200
31.221,570,200
31.252,570,200
31.286,570,200
31.317,570,200
31.349,570,200
31.381,570,200
31.414,570,200
31.446,570,200
31.494,570,200
31.524,680,200
31.557,680,200
31.589,680,200
31.621,680,200
31.653,680,200
31.685,680,200
31.717,680,200
31.749,680,200
31.78,680,200
31.813,680,200
31.845,680,200
31.877,680,200
31.926,680,200
31.959,680,200
31.991,680,200
32.022,680,200
32.054,680,200
32.085,680,200
32.116,680,200
32.149,680,200
32.182,680,200
32.214,680,200
32.245,680,200
32.277,680,200
32.327,680,200
32.357,680,200
32.39,680,200
32.422,680,200
32.454,680,200
32.486,680,200
32.516,680,200
32.548,680,200
32.582,680,200
32.614,680,200
32.644,680,200
32.678,680,200
32.726,570,200
32.758,570,200
32.79,570,200
32.821,570,200
32.853,570,200
32.885,570,200
32.917,570,200
32.949,570,200
32.982,680,200
33.013,680,200
33.045,680,200
33.077,680,200
33.125,680,200
33.158,680,200
33.189,680,200
33.222,680,200
33.252,680,200
33.285,570,200
33.317,570,200
33.35,570,200
33.382,570,200
33.414,570,200
33.446,570,200
33.478,570,200
33.526,570,200
33.556,570,200
33.589,680,200
33.623,680,200
33.652,680,200
33.685,680,200
33.718,680,200
33.75,680,200
33.782,680,200
33.814,680,200
33.845,680,200
33.878,680,200
33.925,680,200
33.958,680,200
33.99,680,200
34.021,680,200
34.053,680,200
34.085,680,200
34.117,680,200
34.149,680,200
34.181,680,200
34.213,680,200
34.245,680,200
34.278,680,200
34.326,680,200
34.357,680,200
34.39,680,200
34.422,680,200
34.454,680,200
34.486,680,200
34.518,680,200
34.549,680,200
34.581,680,200
34.613,680,200
34.646,680,200
34.678,680,200
34.725,680,200
34.758,680,200
34.79,680,200
34.822,680,200
34.853,680,200
34.885,680,200
34.917,680,200
34.949,680,200
34.982,680,200
35.014,680,200
35.047,680,200
35.078,680,200
35.125,680,200
35.157,680,200
35.19,680,200
35.221,680,200
35.254,680,200
35.285,680,200
35.317,680,200
35.349,680,200
35.381,680,200
35.413,680,200
35.445,680,200
35.477,680,200
35.525,680,200
35.557,680,200
35.589,680,200
35.621,680,200
35.653,680,200
35.685,680,200
35.717,680,200
35.749,680,200
35.781,680,200
35.813,680,200
35.845,680,200
35.877,680,200
35.91,680,200
35.957,680,200
35.989,680,200
36.021,680,200
36.054,680,200
36.086,680,200
36.117,680,200
36.15,680,200
36.181,680,200
36.214,680,200
36.246,680,200
36.279,680,200
36.309,680,200
36.358,680,200
36.39,680,200
36.422,680,200
36.453,680,200
36.485,680,200
36.517,680,200
36.549,680,200
36.581,680,200
36.613,680,200
36.645,680,200
36.678,680,200
36.726,680,200
36.757,680,200
36.79,680,200
36.821,680,200
36.854,680,200
36.885,680,200
36.918,680,200
36.95,680,200
36.982,680,200
37.014,680,200
37.045,680,200
37.077,680,200
37.109,680,200
37.157,680,200
37.189,680,200
37.22,680,200
37.254,680,200
37.286,680,200
37.318,680,200
37.35,680,200
37.381,680,200
37.414,680,200
37.446,680,200
37.478,680,200
37.509,680,200
37.558,680,200
37.589,680,200
37.621,680,200
37.653,680,200
37.685,680,200
37.717,680,200
37.749,680,200
37.782,680,200
37.814,680,200
37.846,680,200
37.876,680,200
37.91,680,200
37.959,680,200
37.991,680,200
38.02,680,200
38.053,680,200
38.086,680,200
38.119,680,200
38.149,680,200
38.181,680,200
38.213,680,200
38.245,680,200
38.278,680,200
38.309,680,200
38.359,680,200
38.389,680,200
38.421,680,200
38.454,680,200
38.486,680,200
38.517,680,200
38.549,680,200
38.582,680,200
38.613,680,200
38.645,680,200
38.677,680,200
38.709,680,200
38.759,570,200
38.789,570,200
38.822,570,200
38.854,570,200
38.885,570,200
38.916,570,200
38.95,570,200
38.982,570,0
39.014,570,0
39.046,570,0
39.078,570,0
39.109,570,0
39.158,570,0
39.189,570,0
39.221,570,0
39.254,570,0
39.284,570,0
39.318,570,0
39.349,570,0
39.382,570,0
39.414,570,0
39.446,570,0
39.478,570,0
39.511,570,0
39.557,570,0
39.59,570,0
39.622,570,0
39.654,570,0
39.685,570,0
39.717,570,0
39.749,570,0
39.782,570,0
39.813,570,0
39.845,570,0
39.878,570,0
39.91,570,0
39.958,570,0
39.989,570,0
40.021,570,0
40.053,570,0
40.086,570,0
40.117,570,0
40.15,570,0
